Sample 1
4/14/2024 5:07 PM
Wavelength (nm)	10mm Absorbance
314.0	0.020
314.5	0.028
315.0	0.030
315.5	0.028
316.0	0.034
316.5	0.032
317.0	0.024
317.5	0.027
318.0	0.028
318.5	0.028
319.0	0.023
319.5	0.027
320.0	0.027
320.5	0.021
321.0	0.019
321.5	0.014
322.0	0.012
322.5	0.013
323.0	0.014
323.5	0.014
324.0	0.011
324.5	0.017
325.0	0.019
325.5	0.017
326.0	0.020
326.5	0.027
327.0	0.028
327.5	0.028
328.0	0.024
328.5	0.023
329.0	0.022
329.5	0.020
330.0	0.019
330.5	0.021
331.0	0.030
331.5	0.029
332.0	0.027
332.5	0.025
333.0	0.018
333.5	0.018
334.0	0.014
334.5	0.008
335.0	0.007
335.5	0.010
336.0	0.014
336.5	0.010
337.0	0.005
337.5	0.001
338.0	0.006
338.5	0.009
339.0	0.008
339.5	0.009
340.0	0.011
340.5	0.013
341.0	0.017
341.5	0.019
342.0	0.014
342.5	0.014
343.0	0.020
343.5	0.018
344.0	0.016
344.5	0.018
345.0	0.016
345.5	0.024
346.0	0.025
346.5	0.027
347.0	0.028
347.5	0.024
348.0	0.025
348.5	0.023
349.0	0.018
349.5	0.011
350.0	0.012
350.5	0.015
351.0	0.014
351.5	0.016
352.0	0.016
352.5	0.022
353.0	0.030
353.5	0.032
354.0	0.027
354.5	0.022
355.0	0.027
355.5	0.024
356.0	0.022
356.5	0.018
357.0	0.010
357.5	0.009
358.0	0.006
358.5	0.006
359.0	0.007
359.5	0.008
360.0	0.011
360.5	0.011
361.0	0.016
361.5	0.021
362.0	0.019
362.5	0.019
363.0	0.018
363.5	0.019
364.0	0.021
364.5	0.019
365.0	0.019
365.5	0.018
366.0	0.020
366.5	0.021
367.0	0.018
367.5	0.010
368.0	0.004
368.5	0.002
369.0	0.005
369.5	0.005
370.0	0.010
370.5	0.011
371.0	0.011
371.5	0.009
372.0	0.014
372.5	0.009
373.0	0.007
373.5	0.009
374.0	0.013
374.5	0.008
375.0	0.008
375.5	0.005
376.0	-0.001
376.5	0.000
377.0	0.004
377.5	0.006
378.0	0.012
378.5	0.022
379.0	0.028
379.5	0.032
380.0	0.033
380.5	0.033
381.0	0.034
381.5	0.030
382.0	0.024
382.5	0.016
383.0	0.009
383.5	-0.001
384.0	-0.008
384.5	-0.008
385.0	-0.010
385.5	-0.001
386.0	0.006
386.5	0.011
387.0	0.012
387.5	0.007
388.0	0.006
388.5	0.002
389.0	0.009
389.5	0.011
390.0	0.010
390.5	0.019
391.0	0.016
391.5	0.018
392.0	0.012
392.5	0.007
393.0	0.004
393.5	0.008
394.0	0.014
394.5	0.011
395.0	0.007
395.5	0.007
396.0	0.005
396.5	0.003
397.0	0.003
397.5	0.003
398.0	0.008
398.5	0.017
399.0	0.018
399.5	0.017
400.0	0.013
400.5	0.010
401.0	0.011
401.5	0.008
402.0	0.006
402.5	0.005
403.0	0.009
403.5	0.012
404.0	0.010
404.5	0.012
405.0	0.011
405.5	0.009
406.0	0.007
406.5	0.006
407.0	0.004
407.5	0.003
408.0	0.003
408.5	0.000
409.0	0.000
409.5	0.001
410.0	0.002
410.5	-0.001
411.0	-0.001
411.5	0.004
412.0	0.008
412.5	0.007
413.0	0.011
413.5	0.010
414.0	0.012
414.5	0.013
415.0	0.019
415.5	0.019
416.0	0.022
416.5	0.023
417.0	0.020
417.5	0.014
418.0	0.011
418.5	0.004
419.0	-0.002
419.5	-0.005
420.0	-0.004
420.5	-0.002
421.0	0.005
421.5	0.012
422.0	0.016
422.5	0.020
423.0	0.017
423.5	0.015
424.0	0.011
424.5	0.009
425.0	0.007
425.5	0.009
426.0	0.013
426.5	0.018
427.0	0.019
427.5	0.017
428.0	0.012
428.5	0.011
429.0	0.010
429.5	0.007
430.0	0.002
430.5	0.002
431.0	0.007
431.5	0.009
432.0	0.013
432.5	0.015
433.0	0.021
433.5	0.022
434.0	0.020
434.5	0.014
435.0	0.007
435.5	0.004
436.0	0.002
436.5	-0.001
437.0	0.004
437.5	0.007
438.0	0.009
438.5	0.003
439.0	0.002
439.5	0.000
440.0	-0.002
440.5	-0.004
441.0	-0.007
441.5	-0.003
442.0	-0.001
442.5	-0.004
443.0	-0.004
443.5	-0.002
444.0	0.000
444.5	0.004
445.0	0.005
445.5	0.006
446.0	0.002
446.5	0.002
447.0	0.003
447.5	0.003
448.0	0.004
448.5	0.005
449.0	0.007
449.5	0.013
450.0	0.018
450.5	0.019
451.0	0.016
451.5	0.012
452.0	0.011
452.5	0.011
453.0	0.007
453.5	0.004
454.0	0.004
454.5	0.007
455.0	0.012
455.5	0.013
456.0	0.015
456.5	0.015
457.0	0.011
457.5	0.013
458.0	0.010
458.5	0.008
459.0	0.000
459.5	-0.003
460.0	-0.005
460.5	-0.003
461.0	-0.001
461.5	0.002
462.0	0.002
462.5	0.010
463.0	0.013
463.5	0.016
464.0	0.018
464.5	0.019
465.0	0.018
465.5	0.013
466.0	0.004
466.5	-0.001
467.0	-0.006
467.5	-0.007
468.0	-0.009
468.5	-0.008
469.0	-0.007
469.5	-0.007
470.0	-0.003
470.5	-0.002
471.0	-0.001
471.5	0.002
472.0	0.005
472.5	0.008
473.0	0.012
473.5	0.014
474.0	0.010
474.5	0.009
475.0	0.011
475.5	0.010
476.0	0.009
476.5	0.012
477.0	0.015
477.5	0.023
478.0	0.029
478.5	0.032
479.0	0.031
479.5	0.028
480.0	0.024
480.5	0.018
481.0	0.011
481.5	0.004
482.0	0.001
482.5	0.001
483.0	0.002
483.5	0.002
484.0	0.003
484.5	0.004
485.0	0.007
485.5	0.009
486.0	0.008
486.5	0.005
487.0	0.007
487.5	0.009
488.0	0.011
488.5	0.015
489.0	0.014
489.5	0.010
490.0	0.008
490.5	0.006
491.0	0.002
491.5	-0.005
492.0	-0.008
492.5	-0.010
493.0	-0.008
493.5	0.001
494.0	0.008
494.5	0.013
495.0	0.024
495.5	0.032
496.0	0.035
496.5	0.026
497.0	0.018
497.5	0.010
498.0	0.003
498.5	0.004
499.0	0.005
499.5	0.006
500.0	0.015
500.5	0.017
501.0	0.015
501.5	0.009
502.0	0.003
502.5	0.001
503.0	0.001
503.5	0.003
504.0	0.001
504.5	0.002
505.0	0.001
505.5	-0.001
506.0	-0.005
506.5	-0.011
507.0	-0.014
507.5	-0.009
508.0	-0.001
508.5	0.007
509.0	0.008
509.5	0.007
510.0	0.004
510.5	0.005
511.0	0.007
511.5	0.003
512.0	0.002
512.5	-0.002
513.0	-0.004
513.5	-0.001
514.0	-0.004
514.5	-0.004
515.0	-0.003
515.5	0.003
516.0	0.004
516.5	0.001
517.0	-0.001
517.5	-0.004
518.0	-0.002
518.5	0.003
519.0	0.005
519.5	0.013
520.0	0.015
520.5	0.016
521.0	0.012
521.5	0.008
522.0	0.003
522.5	0.005
523.0	0.006
523.5	0.003
524.0	0.003
524.5	0.010
525.0	0.008
525.5	0.001
526.0	0.000
526.5	-0.001
527.0	-0.002
527.5	0.003
528.0	0.000
528.5	0.001
529.0	0.006
529.5	0.012
530.0	0.011
530.5	0.006
531.0	0.008
531.5	0.009
532.0	0.010
532.5	0.009
533.0	0.002
533.5	0.005
534.0	0.008
534.5	0.004
535.0	0.004
535.5	0.001
536.0	0.001
536.5	-0.002
537.0	-0.007
537.5	-0.010
538.0	-0.009
538.5	-0.007
539.0	-0.002
539.5	0.002
540.0	0.009
540.5	0.015
541.0	0.016
541.5	0.018
542.0	0.015
542.5	0.018
543.0	0.017
543.5	0.015
544.0	0.011
544.5	0.008
545.0	0.004
545.5	0.002
546.0	-0.002
546.5	0.002
547.0	0.002
547.5	0.006
548.0	0.012
548.5	0.017
549.0	0.019
549.5	0.015
550.0	0.012
550.5	0.009
551.0	0.003
551.5	0.000
552.0	-0.007
552.5	-0.011
553.0	-0.012
553.5	-0.015
554.0	-0.016
554.5	-0.025
555.0	-0.029
555.5	-0.026
556.0	-0.021
556.5	-0.015
557.0	-0.007
557.5	-0.001
558.0	0.005
558.5	0.008
559.0	0.007
559.5	0.001
560.0	-0.005
560.5	-0.005
561.0	-0.006
561.5	-0.005
562.0	-0.004
562.5	-0.006
563.0	-0.005
563.5	-0.002
564.0	-0.001
564.5	0.000
565.0	-0.003
565.5	-0.001
566.0	-0.004
566.5	-0.008
567.0	-0.013
567.5	-0.019
568.0	-0.021
568.5	-0.023
569.0	-0.018
569.5	-0.005
570.0	0.004
570.5	0.012
571.0	0.014
571.5	0.013
572.0	0.010
572.5	0.002
573.0	-0.007
573.5	-0.021
574.0	-0.020
574.5	-0.021
575.0	-0.027
575.5	-0.025
576.0	-0.022
576.5	-0.015
577.0	-0.011
577.5	-0.007
578.0	-0.007
578.5	-0.013
579.0	-0.023
579.5	-0.027
580.0	-0.030
580.5	-0.024
581.0	-0.015
581.5	-0.009
582.0	-0.006
582.5	0.005
583.0	0.005
583.5	-0.002
584.0	-0.012
584.5	-0.014
585.0	-0.018
585.5	-0.015
586.0	-0.012
586.5	-0.010
587.0	-0.006
587.5	0.005
588.0	0.009
588.5	0.004
589.0	-0.002
589.5	-0.010
590.0	-0.021
590.5	-0.022
591.0	-0.017
591.5	-0.011
592.0	-0.006
592.5	0.001
593.0	0.004
593.5	-0.003
594.0	-0.009
594.5	-0.012
595.0	-0.012
595.5	-0.009
596.0	-0.005
596.5	-0.003
597.0	-0.006
597.5	-0.011
598.0	-0.014
598.5	-0.015
599.0	-0.017
599.5	-0.012
600.0	-0.011
600.5	-0.011
601.0	-0.015
601.5	-0.016
602.0	-0.016
602.5	-0.012
603.0	-0.003
603.5	0.002
604.0	0.004
604.5	0.005
605.0	-0.003
605.5	-0.010
606.0	-0.013
606.5	-0.012
607.0	-0.009
607.5	-0.007
608.0	-0.007
608.5	-0.011
609.0	-0.013
609.5	-0.012
610.0	-0.017
610.5	-0.024
611.0	-0.024
611.5	-0.025
612.0	-0.030
612.5	-0.031
613.0	-0.027
613.5	-0.024
614.0	-0.018
614.5	-0.007
615.0	-0.007
615.5	-0.012
616.0	-0.018
616.5	-0.028
617.0	-0.036
617.5	-0.037
618.0	-0.038
618.5	-0.047
619.0	-0.045
619.5	-0.036
620.0	-0.032
620.5	-0.020
621.0	-0.016
621.5	-0.013
622.0	-0.007
622.5	-0.002
623.0	-0.008
623.5	-0.021
624.0	-0.028
624.5	-0.027
625.0	-0.032
625.5	-0.032
626.0	-0.034
626.5	-0.037
627.0	-0.035
627.5	-0.031
628.0	-0.036
628.5	-0.037
629.0	-0.034
629.5	-0.026
630.0	-0.016
630.5	-0.008
631.0	-0.001
631.5	0.005
632.0	0.007
632.5	0.005
633.0	0.004
633.5	0.004
634.0	0.010
634.5	0.011
635.0	0.012
635.5	0.008
636.0	-0.003
636.5	-0.011
637.0	-0.024
637.5	-0.037
638.0	-0.044
638.5	-0.049
639.0	-0.049
639.5	-0.046
640.0	-0.044
640.5	-0.036
641.0	-0.030
641.5	-0.025
642.0	-0.024
642.5	-0.020
643.0	-0.018
643.5	-0.013
644.0	-0.010
644.5	-0.009
645.0	-0.007
645.5	-0.004
646.0	-0.001
646.5	-0.002
647.0	-0.004
647.5	-0.002
648.0	0.003
648.5	0.008
649.0	0.007
649.5	0.006
650.0	0.012
650.5	0.016
651.0	0.016
651.5	0.015
652.0	0.015
652.5	0.015
653.0	0.015
653.5	0.011
654.0	0.007
654.5	0.006
655.0	0.017
655.5	0.021
656.0	0.016
656.5	0.018
657.0	0.022
657.5	0.023
658.0	0.020
658.5	0.010
659.0	0.004
659.5	-0.004
660.0	-0.010
660.5	-0.018
661.0	-0.025
661.5	-0.029
662.0	-0.030
662.5	-0.025
663.0	-0.021
663.5	-0.020
664.0	-0.014
664.5	-0.007
665.0	-0.007
665.5	-0.011
666.0	-0.015
666.5	-0.024
667.0	-0.026
667.5	-0.022
668.0	-0.027
668.5	-0.033
669.0	-0.035
669.5	-0.032
670.0	-0.034
670.5	-0.038
671.0	-0.040
671.5	-0.043
672.0	-0.042
672.5	-0.037
673.0	-0.035
673.5	-0.030
674.0	-0.019
674.5	-0.010
675.0	0.000
675.5	0.002
676.0	-0.003
676.5	-0.010
677.0	-0.018
677.5	-0.024
678.0	-0.027
678.5	-0.028
679.0	-0.027
679.5	-0.030
680.0	-0.026
680.5	-0.027
681.0	-0.022
681.5	-0.007
682.0	0.006
682.5	0.009
683.0	0.008
683.5	0.007
684.0	0.001
684.5	-0.009
685.0	-0.014
685.5	-0.019
686.0	-0.015
686.5	-0.010
687.0	-0.004
687.5	-0.012
688.0	-0.019
688.5	-0.023
689.0	-0.033
689.5	-0.044
690.0	-0.053
690.5	-0.058
691.0	-0.057
691.5	-0.052
692.0	-0.039
692.5	-0.030
693.0	-0.018
693.5	-0.006
694.0	0.005
694.5	0.014
695.0	0.023
695.5	0.023
696.0	0.018
696.5	0.011
697.0	0.005
697.5	-0.007
698.0	-0.019
698.5	-0.032
699.0	-0.046
699.5	-0.045
700.0	-0.051
700.5	-0.050
701.0	-0.047
701.5	-0.029
702.0	-0.006
702.5	0.009
703.0	0.015
703.5	0.010
704.0	-0.001
704.5	-0.001
705.0	-0.010
705.5	-0.015
706.0	-0.021
706.5	-0.017
707.0	-0.017
707.5	-0.022
708.0	-0.026
708.5	-0.030
709.0	-0.033
709.5	-0.027
710.0	-0.028
710.5	-0.035
711.0	-0.041
711.5	-0.039
712.0	-0.043
712.5	-0.057
713.0	-0.065
713.5	-0.063
714.0	-0.062
714.5	-0.060
715.0	-0.065
715.5	-0.063
716.0	-0.056
716.5	-0.042
717.0	-0.027
717.5	-0.022
718.0	-0.010
718.5	0.001
719.0	0.002
719.5	-0.002
720.0	-0.016
720.5	-0.028
721.0	-0.042
721.5	-0.045
722.0	-0.040
722.5	-0.042
723.0	-0.040
723.5	-0.042
724.0	-0.046
724.5	-0.044
725.0	-0.036
725.5	-0.028
726.0	-0.019
726.5	-0.017
727.0	-0.020
727.5	-0.031
728.0	-0.038
728.5	-0.052
729.0	-0.064
729.5	-0.056
730.0	-0.036
730.5	-0.019
731.0	-0.001
731.5	0.010
732.0	0.013
732.5	0.013
733.0	0.010
733.5	-0.009
734.0	-0.023
734.5	-0.032
735.0	-0.044
735.5	-0.052
736.0	-0.057
736.5	-0.053
737.0	-0.050
737.5	-0.051
738.0	-0.047
738.5	-0.045
739.0	-0.032
739.5	-0.019
740.0	-0.010
740.5	-0.001
741.0	0.003
741.5	0.003
742.0	0.003
742.5	-0.009
743.0	-0.016
743.5	-0.021
744.0	-0.018
744.5	-0.015
745.0	-0.017
745.5	-0.023
746.0	-0.032
746.5	-0.036
747.0	-0.038
747.5	-0.046
748.0	-0.043
748.5	-0.033
749.0	-0.019
749.5	-0.008
750.0	0.000
750.5	-0.008
751.0	-0.018
751.5	-0.024
752.0	-0.032
752.5	-0.038
753.0	-0.033
753.5	-0.025
754.0	-0.015
754.5	-0.013
755.0	-0.016
755.5	-0.023
756.0	-0.025
756.5	-0.023
757.0	-0.020
757.5	-0.023
758.0	-0.029
758.5	-0.041
759.0	-0.059
759.5	-0.081
760.0	-0.095
760.5	-0.096
761.0	-0.083
761.5	-0.060
762.0	-0.037
762.5	-0.023
763.0	-0.017
763.5	-0.016
764.0	-0.019
764.5	-0.021
765.0	-0.019
765.5	-0.016
766.0	-0.003
766.5	0.011
767.0	0.014
767.5	0.007
768.0	-0.005
768.5	-0.014
769.0	-0.017
769.5	-0.018
770.0	-0.019
770.5	-0.005
771.0	0.012
771.5	0.019
772.0	0.014
772.5	0.007
773.0	0.002
773.5	-0.001
774.0	-0.004
774.5	-0.004
775.0	-0.003
775.5	0.006
776.0	0.015
776.5	0.017
777.0	0.016
777.5	0.015
778.0	0.010
778.5	0.004
779.0	-0.010
779.5	-0.018
780.0	-0.032
780.5	-0.032
781.0	-0.024
781.5	-0.015
782.0	-0.007
782.5	0.002
783.0	0.013
783.5	0.022
784.0	0.022
784.5	0.020
785.0	0.014
785.5	0.008
786.0	0.005
786.5	0.000
787.0	-0.005
787.5	-0.001
788.0	0.012
788.5	0.019
789.0	0.023
789.5	0.022
790.0	0.027
790.5	0.021
791.0	0.009
791.5	-0.005
792.0	-0.016
792.5	-0.029
793.0	-0.044
793.5	-0.063
794.0	-0.076
794.5	-0.079
795.0	-0.078
795.5	-0.085
796.0	-0.095
796.5	-0.099
797.0	-0.087
797.5	-0.083
798.0	-0.082
798.5	-0.068
799.0	-0.047
799.5	-0.021
800.0	-0.006
800.5	0.007
801.0	0.008
801.5	-0.002
802.0	-0.013
802.5	-0.023
803.0	-0.035
803.5	-0.032
804.0	-0.021
804.5	-0.004
805.0	0.012
805.5	0.029
806.0	0.035
806.5	0.037
807.0	0.031
807.5	0.029
808.0	0.017
808.5	0.012
809.0	0.003
809.5	-0.016
810.0	-0.026
810.5	-0.032
811.0	-0.029
811.5	-0.010
812.0	0.000
812.5	0.009
813.0	0.011
813.5	-0.002
814.0	-0.015
814.5	-0.030
815.0	-0.032
815.5	-0.037
816.0	-0.027
816.5	-0.007
817.0	0.019
817.5	0.037
818.0	0.039
818.5	0.030
819.0	0.019
819.5	0.006
820.0	-0.015
820.5	-0.037
821.0	-0.042
821.5	-0.041
822.0	-0.036
822.5	-0.036
823.0	-0.033
823.5	-0.030
824.0	-0.043
824.5	-0.051
825.0	-0.072
825.5	-0.088
826.0	-0.095
826.5	-0.090
827.0	-0.080
827.5	-0.060
828.0	-0.038
828.5	-0.020
829.0	-0.010
829.5	-0.005
830.0	0.001
830.5	0.007
831.0	0.011
831.5	0.005
832.0	-0.029
832.5	-0.066
833.0	-0.100
833.5	-0.130
834.0	-0.149
834.5	-0.152
835.0	-0.122
835.5	-0.075
836.0	-0.031
836.5	-0.005
837.0	0.004
837.5	0.011
838.0	0.017
838.5	0.022
839.0	0.025
839.5	0.032
840.0	0.041
840.5	0.036
841.0	0.019
841.5	0.006
842.0	-0.006
842.5	-0.029
843.0	-0.039
843.5	-0.040
844.0	-0.030
844.5	-0.016
845.0	-0.010
845.5	-0.014
846.0	-0.024
846.5	-0.026
847.0	-0.033
847.5	-0.045
848.0	-0.060
848.5	-0.053
849.0	-0.046
849.5	-0.039
850.0	-0.014


Sample 56
4/14/2024 6:59 PM
Wavelength (nm)	10mm Absorbance
//WLCalib: Shift 	0.34000	
//WLCalib: 261S 	0.70000	
//WLCalib: 362S 	0.10000	
//WLCalib: 484S 	0.58000	
//WLCalib: 529S 	0.68000	
//WLCalib: 823S 	0.28000	
//QSpecEnd: 
190.0	1.725
190.5	1.835
191.0	1.884
191.5	1.970
192.0	2.012
192.5	2.017
193.0	2.016
193.5	2.034
194.0	1.991
194.5	1.996
195.0	2.050
195.5	2.120
196.0	2.121
196.5	2.164
197.0	2.186
197.5	2.180
198.0	2.177
198.5	2.127
199.0	2.101
199.5	2.092
200.0	2.061
200.5	2.002
201.0	1.926
201.5	1.904
202.0	1.837
202.5	1.748
203.0	1.654
203.5	1.577
204.0	1.557
204.5	1.503
205.0	1.446
205.5	1.426
206.0	1.409
206.5	1.407
207.0	1.367
207.5	1.317
208.0	1.269
208.5	1.224
209.0	1.206
209.5	1.184
210.0	1.178
210.5	1.153
211.0	1.107
211.5	1.082
212.0	1.052
212.5	1.036
213.0	1.030
213.5	1.067
214.0	1.106
214.5	1.134
215.0	1.143
215.5	1.112
216.0	1.057
216.5	1.020
217.0	0.969
217.5	0.945
218.0	0.926
218.5	0.926
219.0	0.899
219.5	0.883
220.0	0.878
220.5	0.874
221.0	0.866
221.5	0.866
222.0	0.847
222.5	0.848
223.0	0.837
223.5	0.842
224.0	0.832
224.5	0.825
225.0	0.827
225.5	0.825
226.0	0.813
226.5	0.814
227.0	0.803
227.5	0.812
228.0	0.819
228.5	0.825
229.0	0.823
229.5	0.815
230.0	0.815
230.5	0.811
231.0	0.803
231.5	0.800
232.0	0.792
232.5	0.790
233.0	0.784
233.5	0.781
234.0	0.779
234.5	0.773
235.0	0.771
235.5	0.768
236.0	0.759
236.5	0.749
237.0	0.744
237.5	0.736
238.0	0.738
238.5	0.744
239.0	0.748
239.5	0.752
240.0	0.752
240.5	0.744
241.0	0.731
241.5	0.717
242.0	0.703
242.5	0.690
243.0	0.685
243.5	0.679
244.0	0.669
244.5	0.664
245.0	0.656
245.5	0.649
246.0	0.645
246.5	0.646
247.0	0.645
247.5	0.638
248.0	0.636
248.5	0.642
249.0	0.640
249.5	0.645
250.0	0.648
250.5	0.651
251.0	0.658
251.5	0.670
252.0	0.666
252.5	0.654
253.0	0.652
253.5	0.668
254.0	0.671
254.5	0.681
255.0	0.689
255.5	0.693
256.0	0.702
256.5	0.715
257.0	0.723
257.5	0.730
258.0	0.743
258.5	0.758
259.0	0.766
259.5	0.768
260.0	0.779
260.5	0.778
261.0	0.782
261.5	0.791
262.0	0.799
262.5	0.804
263.0	0.805
263.5	0.825
264.0	0.837
264.5	0.852
265.0	0.876
265.5	0.895
266.0	0.902
266.5	0.904
267.0	0.900
267.5	0.898
268.0	0.907
268.5	0.922
269.0	0.926
269.5	0.938
270.0	0.935
270.5	0.937
271.0	0.935
271.5	0.929
272.0	0.922
272.5	0.922
273.0	0.927
273.5	0.929
274.0	0.929
274.5	0.924
275.0	0.908
275.5	0.906
276.0	0.895
276.5	0.880
277.0	0.857
277.5	0.836
278.0	0.820
278.5	0.800
279.0	0.785
279.5	0.765
280.0	0.744
280.5	0.726
281.0	0.709
281.5	0.692
282.0	0.671
282.5	0.658
283.0	0.642
283.5	0.619
284.0	0.593
284.5	0.558
285.0	0.526
285.5	0.492
286.0	0.463
286.5	0.440
287.0	0.421
287.5	0.398
288.0	0.369
288.5	0.340
289.0	0.303
289.5	0.268
290.0	0.238
290.5	0.206
291.0	0.181
291.5	0.166
292.0	0.146
292.5	0.127
293.0	0.116
293.5	0.108
294.0	0.094
294.5	0.087
295.0	0.081
295.5	0.068
296.0	0.057
296.5	0.045
297.0	0.032
297.5	0.025
298.0	0.029
298.5	0.029
299.0	0.027
299.5	0.027
300.0	0.026
300.5	0.021
301.0	0.019
301.5	0.012
302.0	0.010
302.5	0.005
303.0	0.007
303.5	0.005
304.0	0.004
304.5	0.008
305.0	0.011
305.5	0.008
306.0	0.004
306.5	-0.005
307.0	-0.004
307.5	-0.009
308.0	-0.014
308.5	-0.019
309.0	-0.015
309.5	-0.006
310.0	-0.007
310.5	-0.009
311.0	-0.007
311.5	-0.006
312.0	-0.003
312.5	-0.003
313.0	-0.003
313.5	0.001
314.0	0.005
314.5	0.009
315.0	0.010
315.5	0.007
316.0	0.011
316.5	0.001
317.0	-0.006
317.5	-0.003
318.0	0.001
318.5	0.008
319.0	-0.001
319.5	0.002
320.0	0.003
320.5	-0.001
321.0	0.002
321.5	-0.004
322.0	-0.004
322.5	0.000
323.0	-0.003
323.5	-0.002
324.0	-0.007
324.5	-0.003
325.0	-0.003
325.5	-0.003
326.0	0.000
326.5	0.004
327.0	-0.002
327.5	-0.002
328.0	-0.006
328.5	-0.014
329.0	-0.021
329.5	-0.017
330.0	-0.017
330.5	-0.013
331.0	-0.001
331.5	0.011
332.0	0.015
332.5	0.022
333.0	0.024
333.5	0.015
334.0	0.005
334.5	-0.003
335.0	-0.017
335.5	-0.019
336.0	-0.019
336.5	-0.017
337.0	-0.017
337.5	-0.014
338.0	-0.005
338.5	0.001
339.0	0.000
339.5	0.001
340.0	0.001
340.5	0.003
341.0	0.003
341.5	0.009
342.0	0.002
342.5	-0.001
343.0	0.000
343.5	-0.001
344.0	-0.001
344.5	0.000
345.0	0.000
345.5	0.006
346.0	0.006
346.5	0.010
347.0	0.001
347.5	0.003
348.0	0.006
348.5	0.004
349.0	-0.003
349.5	-0.011
350.0	-0.012
350.5	-0.011
351.0	-0.013
351.5	-0.015
352.0	-0.017
352.5	-0.007
353.0	-0.001
353.5	0.001
354.0	-0.005
354.5	-0.009
355.0	-0.009
355.5	-0.009
356.0	-0.010
356.5	-0.011
357.0	-0.011
357.5	-0.007
358.0	-0.007
358.5	-0.007
359.0	-0.012
359.5	-0.014
360.0	-0.015
360.5	-0.015
361.0	-0.012
361.5	-0.007
362.0	-0.006
362.5	-0.006
363.0	-0.009
363.5	-0.007
364.0	-0.008
364.5	-0.007
365.0	-0.002
365.5	0.001
366.0	0.005
366.5	0.004
367.0	0.000
367.5	-0.007
368.0	-0.010
368.5	-0.007
369.0	-0.012
369.5	-0.016
370.0	-0.010
370.5	-0.009
371.0	-0.008
371.5	-0.007
372.0	-0.004
372.5	-0.006
373.0	-0.002
373.5	0.002
374.0	0.000
374.5	-0.008
375.0	-0.010
375.5	-0.018
376.0	-0.019
376.5	-0.016
377.0	-0.014
377.5	-0.010
378.0	0.000
378.5	0.012
379.0	0.011
379.5	0.008
380.0	0.004
380.5	0.003
381.0	0.003
381.5	0.000
382.0	-0.002
382.5	-0.004
383.0	-0.005
383.5	-0.011
384.0	-0.017
384.5	-0.019
385.0	-0.017
385.5	-0.011
386.0	-0.009
386.5	-0.003
387.0	-0.004
387.5	-0.008
388.0	-0.012
388.5	-0.018
389.0	-0.014
389.5	-0.012
390.0	-0.014
390.5	-0.011
391.0	-0.013
391.5	-0.012
392.0	-0.016
392.5	-0.016
393.0	-0.017
393.5	-0.017
394.0	-0.010
394.5	-0.007
395.0	-0.008
395.5	-0.010
396.0	-0.012
396.5	-0.013
397.0	-0.008
397.5	-0.006
398.0	-0.003
398.5	-0.001
399.0	0.002
399.5	-0.002
400.0	-0.006
400.5	-0.012
401.0	-0.012
401.5	-0.016
402.0	-0.017
402.5	-0.019
403.0	-0.018
403.5	-0.019
404.0	-0.018
404.5	-0.017
405.0	-0.012
405.5	-0.008
406.0	-0.010
406.5	-0.013
407.0	-0.018
407.5	-0.017
408.0	-0.019
408.5	-0.022
409.0	-0.022
409.5	-0.017
410.0	-0.015
410.5	-0.015
411.0	-0.013
411.5	-0.009
412.0	-0.007
412.5	-0.005
413.0	-0.006
413.5	-0.009
414.0	-0.013
414.5	-0.011
415.0	-0.013
415.5	-0.011
416.0	-0.005
416.5	-0.001
417.0	-0.001
417.5	-0.005
418.0	-0.008
418.5	-0.011
419.0	-0.017
419.5	-0.020
420.0	-0.025
420.5	-0.024
421.0	-0.018
421.5	-0.013
422.0	-0.010
422.5	-0.006
423.0	-0.007
423.5	-0.008
424.0	-0.009
424.5	-0.012
425.0	-0.012
425.5	-0.007
426.0	-0.004
426.5	0.001
427.0	0.002
427.5	-0.004
428.0	-0.013
428.5	-0.017
429.0	-0.020
429.5	-0.021
430.0	-0.019
430.5	-0.013
431.0	-0.005
431.5	0.004
432.0	0.009
432.5	0.005
433.0	0.006
433.5	0.006
434.0	0.002
434.5	-0.007
435.0	-0.015
435.5	-0.020
436.0	-0.022
436.5	-0.023
437.0	-0.023
437.5	-0.026
438.0	-0.021
438.5	-0.023
439.0	-0.022
439.5	-0.023
440.0	-0.025
440.5	-0.027
441.0	-0.029
441.5	-0.027
442.0	-0.025
442.5	-0.028
443.0	-0.025
443.5	-0.019
444.0	-0.012
444.5	-0.006
445.0	-0.005
445.5	-0.006
446.0	-0.011
446.5	-0.014
447.0	-0.017
447.5	-0.020
448.0	-0.020
448.5	-0.015
449.0	-0.011
449.5	-0.008
450.0	-0.002
450.5	0.000
451.0	-0.001
451.5	-0.005
452.0	-0.005
452.5	-0.004
453.0	-0.004
453.5	-0.003
454.0	-0.003
454.5	-0.002
455.0	0.000
455.5	-0.002
456.0	-0.006
456.5	-0.008
457.0	-0.013
457.5	-0.013
458.0	-0.013
458.5	-0.012
459.0	-0.017
459.5	-0.020
460.0	-0.024
460.5	-0.019
461.0	-0.019
461.5	-0.016
462.0	-0.016
462.5	-0.011
463.0	-0.005
463.5	-0.004
464.0	-0.005
464.5	-0.007
465.0	-0.010
465.5	-0.011
466.0	-0.017
466.5	-0.019
467.0	-0.020
