Accession	Title	BioProject	BioSample	Status	Release Date	Created	Updated	Submission	SRA.filename
SRR36995814	RRRY_015-EKC-fourUnew-WT-80C-dms-MaP-3	PRJNA1400640	SAMN54913379	ToBeReleased	2027-02-01	2026-01-27T02:31:28Z	2026-01-27T02:34:34Z	SUB15968616	RRRY-019-EKC-fourUnew-WT-85C-dms-MaP-1_S19_L001_R1_001.fastq.gz, RRRY-019-EKC-fourUnew-WT-85C-dms-MaP-1_S19_L001_R2_001.fastq.gz
SRR36995815	YYYR_018-EKC-fourUnew-WT-80C-dms-MaP-6	PRJNA1400640	SAMN54913388	ToBeReleased	2027-02-01	2026-01-27T02:31:28Z	2026-01-27T02:34:34Z	SUB15968616	YYYR-023-EKC-fourUnew-WT-85C-dms-MaP-5_S23_L001_R1_001.fastq.gz, YYYR-023-EKC-fourUnew-WT-85C-dms-MaP-5_S23_L001_R2_001.fastq.gz
SRR36995818	RRRY_013-EKC-fourUnew-WT-80C-dms-MaP-1	PRJNA1400640	SAMN54913377	ToBeReleased	2027-02-01	2026-01-27T02:31:28Z	2026-01-27T02:34:34Z	SUB15968616	RRRY-003-EKC-fourUnew-WT-70C-dms-MaP-3_S3_L001_R1_001.fastq.gz, RRRY-003-EKC-fourUnew-WT-70C-dms-MaP-3_S3_L001_R2_001.fastq.gz
SRR36995812	RRRY_017-EKC-fourUnew-WT-80C-dms-MaP-5	PRJNA1400640	SAMN54913381	ToBeReleased	2027-02-01	2026-01-27T02:31:28Z	2026-01-27T02:34:33Z	SUB15968616	YYYR-011-EKC-fourUnew-WT-75C-dms-MaP-5_S11_L001_R1_001.fastq.gz, YYYR-011-EKC-fourUnew-WT-75C-dms-MaP-5_S11_L001_R2_001.fastq.gz
SRR36995825	036-EKC-WT-60c-a-6-m	PRJNA1400640	SAMN54913395	ToBeReleased	2027-02-01	2026-01-27T02:32:26Z	2026-01-27T02:34:31Z	SUB15968620	036-EKC-WT-60c-a-6-m_S36_L001_R1_001.fastq.gz, 036-EKC-WT-60c-a-6-m_S36_L001_R2_001.fastq.gz
SRR36995816	YYYR_017-EKC-fourUnew-WT-80C-dms-MaP-5	PRJNA1400640	SAMN54913387	ToBeReleased	2027-02-01	2026-01-27T02:31:28Z	2026-01-27T02:34:31Z	SUB15968616	YYYR-015-EKC-fourUnew-WT-80C-dms-MaP-3_S15_L001_R1_001.fastq.gz, YYYR-015-EKC-fourUnew-WT-80C-dms-MaP-3_S15_L001_R2_001.fastq.gz
SRR36995810	YYYR_013-EKC-fourUnew-WT-80C-dms-MaP-1	PRJNA1400640	SAMN54913383	ToBeReleased	2027-02-01	2026-01-27T02:31:28Z	2026-01-27T02:34:30Z	SUB15968616	RRRY-007-EKC-fourUnew-WT-75C-dms-MaP-1_S7_L001_R1_001.fastq.gz, RRRY-007-EKC-fourUnew-WT-75C-dms-MaP-1_S7_L001_R2_001.fastq.gz
SRR36995809	YYYR_014-EKC-fourUnew-WT-80C-dms-MaP-2	PRJNA1400640	SAMN54913384	ToBeReleased	2027-02-01	2026-01-27T02:31:28Z	2026-01-27T02:34:30Z	SUB15968616	RRRY-015-EKC-fourUnew-WT-80C-dms-MaP-3_S15_L001_R1_001.fastq.gz, RRRY-015-EKC-fourUnew-WT-80C-dms-MaP-3_S15_L001_R2_001.fastq.gz
SRR36995831	001-EKC-WT-60c-a-1-p	PRJNA1400640	SAMN54913389	ToBeReleased	2027-02-01	2026-01-27T02:32:26Z	2026-01-27T02:34:29Z	SUB15968620	001-EKC-WT-60c-a-1-p_S1_L001_R1_001.fastq.gz, 001-EKC-WT-60c-a-1-p_S1_L001_R2_001.fastq.gz
SRR36995797	YYYR_008-EKC-fourUnew-WT-75C-dms-MaP-2	PRJNA1400640	SAMN54913372	ToBeReleased	2027-02-01	2026-01-27T02:30:27Z	2026-01-27T02:34:29Z	SUB15968612	RRRY-014-EKC-fourUnew-WT-80C-dms-MaP-2_S14_L001_R1_001.fastq.gz, RRRY-014-EKC-fourUnew-WT-80C-dms-MaP-2_S14_L001_R2_001.fastq.gz
SRR36995826	006-EKC-WT-60c-a-6-p	PRJNA1400640	SAMN54913394	ToBeReleased	2027-02-01	2026-01-27T02:32:26Z	2026-01-27T02:34:28Z	SUB15968620	006-EKC-WT-60c-a-6-p_S6_L001_R1_001.fastq.gz, 006-EKC-WT-60c-a-6-p_S6_L001_R2_001.fastq.gz
SRR36995808	YYYR_015-EKC-fourUnew-WT-80C-dms-MaP-3	PRJNA1400640	SAMN54913385	ToBeReleased	2027-02-01	2026-01-27T02:31:27Z	2026-01-27T02:34:28Z	SUB15968616	RRRY-023-EKC-fourUnew-WT-85C-dms-MaP-5_S23_L001_R1_001.fastq.gz, RRRY-023-EKC-fourUnew-WT-85C-dms-MaP-5_S23_L001_R2_001.fastq.gz
SRR36995799	RRRY_012-EKC-fourUnew-WT-75C-dms-MaP-6	PRJNA1400640	SAMN54913370	ToBeReleased	2027-02-01	2026-01-27T02:30:27Z	2026-01-27T02:34:28Z	SUB15968612	YYYR-018-EKC-fourUnew-WT-80C-dms-MaP-6_S18_L001_R1_001.fastq.gz, YYYR-018-EKC-fourUnew-WT-80C-dms-MaP-6_S18_L001_R2_001.fastq.gz
SRR36995811	RRRY_018-EKC-fourUnew-WT-80C-dms-MaP-6	PRJNA1400640	SAMN54913382	ToBeReleased	2027-02-01	2026-01-27T02:31:28Z	2026-01-27T02:34:27Z	SUB15968616	YYYR-019-EKC-fourUnew-WT-85C-dms-MaP-1_S19_L001_R1_001.fastq.gz, YYYR-019-EKC-fourUnew-WT-85C-dms-MaP-1_S19_L001_R2_001.fastq.gz
SRR36995807	YYYR_016-EKC-fourUnew-WT-80C-dms-MaP-4	PRJNA1400640	SAMN54913386	ToBeReleased	2027-02-01	2026-01-27T02:31:27Z	2026-01-27T02:34:25Z	SUB15968616	YYYR-007-EKC-fourUnew-WT-75C-dms-MaP-1_S7_L001_R1_001.fastq.gz, YYYR-007-EKC-fourUnew-WT-75C-dms-MaP-1_S7_L001_R2_001.fastq.gz
SRR36995802	RRRY_009-EKC-fourUnew-WT-75C-dms-MaP-3	PRJNA1400640	SAMN54913367	ToBeReleased	2027-02-01	2026-01-27T02:30:27Z	2026-01-27T02:34:25Z	SUB15968612	RRRY-018-EKC-fourUnew-WT-80C-dms-MaP-6_S18_L001_R1_001.fastq.gz, RRRY-018-EKC-fourUnew-WT-80C-dms-MaP-6_S18_L001_R2_001.fastq.gz
SRR36995800	RRRY_011-EKC-fourUnew-WT-75C-dms-MaP-5	PRJNA1400640	SAMN54913369	ToBeReleased	2027-02-01	2026-01-27T02:30:27Z	2026-01-27T02:34:24Z	SUB15968612	YYYR-010-EKC-fourUnew-WT-75C-dms-MaP-4_S10_L001_R1_001.fastq.gz, YYYR-010-EKC-fourUnew-WT-75C-dms-MaP-4_S10_L001_R2_001.fastq.gz
SRR36995801	RRRY_010-EKC-fourUnew-WT-75C-dms-MaP-4	PRJNA1400640	SAMN54913368	ToBeReleased	2027-02-01	2026-01-27T02:30:27Z	2026-01-27T02:34:24Z	SUB15968612	YYYR-002-EKC-fourUnew-WT-70C-dms-MaP-2_S2_L001_R1_001.fastq.gz, YYYR-002-EKC-fourUnew-WT-70C-dms-MaP-2_S2_L001_R2_001.fastq.gz
SRR36995805	RRRY_008-EKC-fourUnew-WT-75C-dms-MaP-2	PRJNA1400640	SAMN54913366	ToBeReleased	2027-02-01	2026-01-27T02:30:27Z	2026-01-27T02:34:23Z	SUB15968612	RRRY-010-EKC-fourUnew-WT-75C-dms-MaP-4_S10_L001_R1_001.fastq.gz, RRRY-010-EKC-fourUnew-WT-75C-dms-MaP-4_S10_L001_R2_001.fastq.gz
SRR36995806	RRRY_007-EKC-fourUnew-WT-75C-dms-MaP-1	PRJNA1400640	SAMN54913365	ToBeReleased	2027-02-01	2026-01-27T02:30:27Z	2026-01-27T02:34:23Z	SUB15968612	RRRY-002-EKC-fourUnew-WT-70C-dms-MaP-2_S2_L001_R1_001.fastq.gz, RRRY-002-EKC-fourUnew-WT-70C-dms-MaP-2_S2_L001_R2_001.fastq.gz
SRR36995804	YYYR_011-EKC-fourUnew-WT-75C-dms-MaP-5	PRJNA1400640	SAMN54913375	ToBeReleased	2027-02-01	2026-01-27T02:30:27Z	2026-01-27T02:34:23Z	SUB15968612	YYYR-014-EKC-fourUnew-WT-80C-dms-MaP-2_S14_L001_R1_001.fastq.gz, YYYR-014-EKC-fourUnew-WT-80C-dms-MaP-2_S14_L001_R2_001.fastq.gz
SRR36995803	YYYR_012-EKC-fourUnew-WT-75C-dms-MaP-6	PRJNA1400640	SAMN54913376	ToBeReleased	2027-02-01	2026-01-27T02:30:27Z	2026-01-27T02:34:19Z	SUB15968612	YYYR-022-EKC-fourUnew-WT-85C-dms-MaP-4_S22_L001_R1_001.fastq.gz, YYYR-022-EKC-fourUnew-WT-85C-dms-MaP-4_S22_L001_R2_001.fastq.gz
SRR36995798	YYYR_007-EKC-fourUnew-WT-75C-dms-MaP-1	PRJNA1400640	SAMN54913371	ToBeReleased	2027-02-01	2026-01-27T02:30:27Z	2026-01-27T02:34:15Z	SUB15968612	RRRY-006-EKC-fourUnew-WT-70C-dms-MaP-6_S6_L001_R1_001.fastq.gz, RRRY-006-EKC-fourUnew-WT-70C-dms-MaP-6_S6_L001_R2_001.fastq.gz
SRR36995796	YYYR_009-EKC-fourUnew-WT-75C-dms-MaP-3	PRJNA1400640	SAMN54913373	ToBeReleased	2027-02-01	2026-01-27T02:30:27Z	2026-01-27T02:34:01Z	SUB15968612	RRRY-022-EKC-fourUnew-WT-85C-dms-MaP-4_S22_L001_R1_001.fastq.gz, RRRY-022-EKC-fourUnew-WT-85C-dms-MaP-4_S22_L001_R2_001.fastq.gz
SRR36995795	YYYR_010-EKC-fourUnew-WT-75C-dms-MaP-4	PRJNA1400640	SAMN54913374	ToBeReleased	2027-02-01	2026-01-27T02:30:27Z	2026-01-27T02:33:59Z	SUB15968612	YYYR-006-EKC-fourUnew-WT-70C-dms-MaP-6_S6_L001_R1_001.fastq.gz, YYYR-006-EKC-fourUnew-WT-70C-dms-MaP-6_S6_L001_R2_001.fastq.gz
SRR36995787	RRRY_006-EKC-fourUnew-WT-70C-dms-MaP-6	PRJNA1400640	SAMN54913099	ToBeReleased	2027-02-01	2026-01-27T02:26:29Z	2026-01-27T02:29:49Z	SUB15968608	YYYR-017-EKC-fourUnew-WT-80C-dms-MaP-5_S17_L001_R1_001.fastq.gz, YYYR-017-EKC-fourUnew-WT-80C-dms-MaP-5_S17_L001_R2_001.fastq.gz
SRR36995789	RRRY_004-EKC-fourUnew-WT-70C-dms-MaP-4	PRJNA1400640	SAMN54913097	ToBeReleased	2027-02-01	2026-01-27T02:26:29Z	2026-01-27T02:29:48Z	SUB15968608	YYYR-001-EKC-fourUnew-WT-70C-dms-MaP-1_S1_L001_R1_001.fastq.gz, YYYR-001-EKC-fourUnew-WT-70C-dms-MaP-1_S1_L001_R2_001.fastq.gz
SRR36995794	RRRY_001-EKC-fourUnew-WT-70C-dms-MaP-1	PRJNA1400640	SAMN54913094	ToBeReleased	2027-02-01	2026-01-27T02:26:30Z	2026-01-27T02:29:45Z	SUB15968608	RRRY-001-EKC-fourUnew-WT-70C-dms-MaP-1_S1_L001_R1_001.fastq.gz, RRRY-001-EKC-fourUnew-WT-70C-dms-MaP-1_S1_L001_R2_001.fastq.gz
SRR36995790	RRRY_003-EKC-fourUnew-WT-70C-dms-MaP-3	PRJNA1400640	SAMN54913096	ToBeReleased	2027-02-01	2026-01-27T02:26:30Z	2026-01-27T02:29:45Z	SUB15968608	RRRY-017-EKC-fourUnew-WT-80C-dms-MaP-5_S17_L001_R1_001.fastq.gz, RRRY-017-EKC-fourUnew-WT-80C-dms-MaP-5_S17_L001_R2_001.fastq.gz
SRR36995788	RRRY_005-EKC-fourUnew-WT-70C-dms-MaP-5	PRJNA1400640	SAMN54913098	ToBeReleased	2027-02-01	2026-01-27T02:26:29Z	2026-01-27T02:29:44Z	SUB15968608	YYYR-009-EKC-fourUnew-WT-75C-dms-MaP-3_S9_L001_R1_001.fastq.gz, YYYR-009-EKC-fourUnew-WT-75C-dms-MaP-3_S9_L001_R2_001.fastq.gz
SRR36995791	YYYR_006-EKC-fourUnew-WT-70C-dms-MaP-6	PRJNA1400640	SAMN54913105	ToBeReleased	2027-02-01	2026-01-27T02:26:30Z	2026-01-27T02:29:42Z	SUB15968608	YYYR-021-EKC-fourUnew-WT-85C-dms-MaP-3_S21_L001_R1_001.fastq.gz, YYYR-021-EKC-fourUnew-WT-85C-dms-MaP-3_S21_L001_R2_001.fastq.gz
SRR36995793	RRRY_002-EKC-fourUnew-WT-70C-dms-MaP-2	PRJNA1400640	SAMN54913095	ToBeReleased	2027-02-01	2026-01-27T02:26:30Z	2026-01-27T02:29:41Z	SUB15968608	RRRY-009-EKC-fourUnew-WT-75C-dms-MaP-3_S9_L001_R1_001.fastq.gz, RRRY-009-EKC-fourUnew-WT-75C-dms-MaP-3_S9_L001_R2_001.fastq.gz
SRR36995792	YYYR_005-EKC-fourUnew-WT-70C-dms-MaP-5	PRJNA1400640	SAMN54913104	ToBeReleased	2027-02-01	2026-01-27T02:26:30Z	2026-01-27T02:29:39Z	SUB15968608	YYYR-013-EKC-fourUnew-WT-80C-dms-MaP-1_S13_L001_R1_001.fastq.gz, YYYR-013-EKC-fourUnew-WT-80C-dms-MaP-1_S13_L001_R2_001.fastq.gz
SRR36995786	YYYR_001-EKC-fourUnew-WT-70C-dms-MaP-1	PRJNA1400640	SAMN54913100	ToBeReleased	2027-02-01	2026-01-27T02:26:29Z	2026-01-27T02:29:37Z	SUB15968608	RRRY-005-EKC-fourUnew-WT-70C-dms-MaP-5_S5_L001_R1_001.fastq.gz, RRRY-005-EKC-fourUnew-WT-70C-dms-MaP-5_S5_L001_R2_001.fastq.gz
SRR36995785	YYYR_002-EKC-fourUnew-WT-70C-dms-MaP-2	PRJNA1400640	SAMN54913101	ToBeReleased	2027-02-01	2026-01-27T02:26:29Z	2026-01-27T02:29:34Z	SUB15968608	RRRY-013-EKC-fourUnew-WT-80C-dms-MaP-1_S13_L001_R1_001.fastq.gz, RRRY-013-EKC-fourUnew-WT-80C-dms-MaP-1_S13_L001_R2_001.fastq.gz
SRR36995784	YYYR_003-EKC-fourUnew-WT-70C-dms-MaP-3	PRJNA1400640	SAMN54913102	ToBeReleased	2027-02-01	2026-01-27T02:26:29Z	2026-01-27T02:29:30Z	SUB15968608	RRRY-021-EKC-fourUnew-WT-85C-dms-MaP-3_S21_L001_R1_001.fastq.gz, RRRY-021-EKC-fourUnew-WT-85C-dms-MaP-3_S21_L001_R2_001.fastq.gz
SRR36995783	YYYR_004-EKC-fourUnew-WT-70C-dms-MaP-4	PRJNA1400640	SAMN54913103	ToBeReleased	2027-02-01	2026-01-27T02:26:29Z	2026-01-27T02:29:14Z	SUB15968608	YYYR-005-EKC-fourUnew-WT-70C-dms-MaP-5_S5_L001_R1_001.fastq.gz, YYYR-005-EKC-fourUnew-WT-70C-dms-MaP-5_S5_L001_R2_001.fastq.gz
SRR36995769	RRRY-014-EKC-fourUnew-WT-45C-dms-MaP-6	PRJNA1400640	SAMN54913071	ToBeReleased	2027-02-01	2026-01-27T02:24:27Z	2026-01-27T02:28:59Z	SUB15968589	RRRY-014-EKC-fourUnew-WT-45C-dms-MaP-6_S14_L001_R1_001.fastq.gz, RRRY-014-EKC-fourUnew-WT-45C-dms-MaP-6_S14_L001_R2_001.fastq.gz
SRR36995770	RRRY-013-EKC-fourUnew-WT-45C-dms-MaP-3	PRJNA1400640	SAMN54913070	ToBeReleased	2027-02-01	2026-01-27T02:24:27Z	2026-01-27T02:28:48Z	SUB15968589	RRRY-013-EKC-fourUnew-WT-45C-dms-MaP-3_S13_L001_R1_001.fastq.gz, RRRY-013-EKC-fourUnew-WT-45C-dms-MaP-3_S13_L001_R2_001.fastq.gz
SRR36995768	YYYR-017-EKC-fourUnew-WT-45C-dms-MaP-30	PRJNA1400640	SAMN54913080	ToBeReleased	2027-02-01	2026-01-27T02:24:27Z	2026-01-27T02:28:41Z	SUB15968589	YYYR-017-EKC-fourUnew-WT-45C-dms-MaP-30_S17_L001_R1_001.fastq.gz, YYYR-017-EKC-fourUnew-WT-45C-dms-MaP-30_S17_L001_R2_001.fastq.gz
SRR36995767	YYYR-018-EKC-fourUnew-WT-45C-dms-MaP-45	PRJNA1400640	SAMN54913081	ToBeReleased	2027-02-01	2026-01-27T02:24:27Z	2026-01-27T02:28:37Z	SUB15968589	YYYR-018-EKC-fourUnew-WT-45C-dms-MaP-45_S18_L001_R1_001.fastq.gz, YYYR-018-EKC-fourUnew-WT-45C-dms-MaP-45_S18_L001_R2_001.fastq.gz
SRR36995766	RRRY-015-EKC-fourUnew-WT-45C-dms-MaP-10	PRJNA1400640	SAMN54913072	ToBeReleased	2027-02-01	2026-01-27T02:24:27Z	2026-01-27T02:28:13Z	SUB15968589	RRRY-015-EKC-fourUnew-WT-45C-dms-MaP-10_S15_L001_R1_001.fastq.gz, RRRY-015-EKC-fourUnew-WT-45C-dms-MaP-10_S15_L001_R2_001.fastq.gz
SRR36995765	RRRY-016-EKC-fourUnew-WT-45C-dms-MaP-25	PRJNA1400640	SAMN54913073	ToBeReleased	2027-02-01	2026-01-27T02:24:27Z	2026-01-27T02:28:08Z	SUB15968589	RRRY-016-EKC-fourUnew-WT-45C-dms-MaP-25_S16_L001_R1_001.fastq.gz, RRRY-016-EKC-fourUnew-WT-45C-dms-MaP-25_S16_L001_R2_001.fastq.gz
SRR36995763	RRRY-018-EKC-fourUnew-WT-45C-dms-MaP-45	PRJNA1400640	SAMN54913075	ToBeReleased	2027-02-01	2026-01-27T02:24:27Z	2026-01-27T02:28:03Z	SUB15968589	RRRY-018-EKC-fourUnew-WT-45C-dms-MaP-45_S18_L001_R1_001.fastq.gz, RRRY-018-EKC-fourUnew-WT-45C-dms-MaP-45_S18_L001_R2_001.fastq.gz
SRR36995764	RRRY-017-EKC-fourUnew-WT-45C-dms-MaP-30	PRJNA1400640	SAMN54913074	ToBeReleased	2027-02-01	2026-01-27T02:24:27Z	2026-01-27T02:27:58Z	SUB15968589	RRRY-017-EKC-fourUnew-WT-45C-dms-MaP-30_S17_L001_R1_001.fastq.gz, RRRY-017-EKC-fourUnew-WT-45C-dms-MaP-30_S17_L001_R2_001.fastq.gz
SRR36995762	YYYR-013-EKC-fourUnew-WT-45C-dms-MaP-3	PRJNA1400640	SAMN54913076	ToBeReleased	2027-02-01	2026-01-27T02:24:27Z	2026-01-27T02:27:54Z	SUB15968589	YYYR-013-EKC-fourUnew-WT-45C-dms-MaP-3_S13_L001_R1_001.fastq.gz, YYYR-013-EKC-fourUnew-WT-45C-dms-MaP-3_S13_L001_R2_001.fastq.gz
SRR36995761	YYYR-014-EKC-fourUnew-WT-45C-dms-MaP-6	PRJNA1400640	SAMN54913077	ToBeReleased	2027-02-01	2026-01-27T02:24:27Z	2026-01-27T02:27:53Z	SUB15968589	YYYR-014-EKC-fourUnew-WT-45C-dms-MaP-6_S14_L001_R1_001.fastq.gz, YYYR-014-EKC-fourUnew-WT-45C-dms-MaP-6_S14_L001_R2_001.fastq.gz
SRR36995760	YYYR-015-EKC-fourUnew-WT-45C-dms-MaP-10	PRJNA1400640	SAMN54913078	ToBeReleased	2027-02-01	2026-01-27T02:24:27Z	2026-01-27T02:27:48Z	SUB15968589	YYYR-015-EKC-fourUnew-WT-45C-dms-MaP-10_S15_L001_R1_001.fastq.gz, YYYR-015-EKC-fourUnew-WT-45C-dms-MaP-10_S15_L001_R2_001.fastq.gz
SRR36995759	YYYR-016-EKC-fourUnew-WT-45C-dms-MaP-25	PRJNA1400640	SAMN54913079	ToBeReleased	2027-02-01	2026-01-27T02:24:27Z	2026-01-27T02:27:46Z	SUB15968589	YYYR-016-EKC-fourUnew-WT-45C-dms-MaP-25_S16_L001_R1_001.fastq.gz, YYYR-016-EKC-fourUnew-WT-45C-dms-MaP-25_S16_L001_R2_001.fastq.gz
SRR36982264	YYYR-005-EKC-fourUnew-WT-25C-dms-MaP-180	PRJNA1400640	SAMN54894955	ToBeReleased	2027-02-01	2026-01-26T05:10:27Z	2026-01-26T05:13:31Z	SUB15966489	YYYR-005-EKC-fourUnew-WT-25C-dms-MaP-180_S5_L001_R1_001.fastq.gz, YYYR-005-EKC-fourUnew-WT-25C-dms-MaP-180_S5_L001_R2_001.fastq.gz
SRR36982259	RRRY-006-EKC-fourUnew-WT-25C-dms-MaP-240	PRJNA1400640	SAMN54894950	ToBeReleased	2027-02-01	2026-01-26T05:10:27Z	2026-01-26T05:13:28Z	SUB15966489	RRRY-006-EKC-fourUnew-WT-25C-dms-MaP-240_S6_L001_R1_001.fastq.gz, RRRY-006-EKC-fourUnew-WT-25C-dms-MaP-240_S6_L001_R2_001.fastq.gz
SRR36982262	RRRY-003-EKC-fourUnew-WT-25C-dms-MaP-60	PRJNA1400640	SAMN54894947	ToBeReleased	2027-02-01	2026-01-26T05:10:27Z	2026-01-26T05:13:28Z	SUB15966489	RRRY-003-EKC-fourUnew-WT-25C-dms-MaP-60_S3_L001_R1_001.fastq.gz, RRRY-003-EKC-fourUnew-WT-25C-dms-MaP-60_S3_L001_R2_001.fastq.gz
SRR36982261	RRRY-004-EKC-fourUnew-WT-25C-dms-MaP-120	PRJNA1400640	SAMN54894948	ToBeReleased	2027-02-01	2026-01-26T05:10:27Z	2026-01-26T05:13:28Z	SUB15966489	RRRY-004-EKC-fourUnew-WT-25C-dms-MaP-120_S4_L001_R1_001.fastq.gz, RRRY-004-EKC-fourUnew-WT-25C-dms-MaP-120_S4_L001_R2_001.fastq.gz
SRR36982265	RRRY-002-EKC-fourUnew-WT-25C-dms-MaP-25	PRJNA1400640	SAMN54894946	ToBeReleased	2027-02-01	2026-01-26T05:10:27Z	2026-01-26T05:13:25Z	SUB15966489	RRRY-002-EKC-fourUnew-WT-25C-dms-MaP-25_S2_L001_R1_001.fastq.gz, RRRY-002-EKC-fourUnew-WT-25C-dms-MaP-25_S2_L001_R2_001.fastq.gz
SRR36982260	RRRY-005-EKC-fourUnew-WT-25C-dms-MaP-180	PRJNA1400640	SAMN54894949	ToBeReleased	2027-02-01	2026-01-26T05:10:27Z	2026-01-26T05:13:25Z	SUB15966489	RRRY-005-EKC-fourUnew-WT-25C-dms-MaP-180_S5_L001_R1_001.fastq.gz, RRRY-005-EKC-fourUnew-WT-25C-dms-MaP-180_S5_L001_R2_001.fastq.gz
SRR36982263	YYYR-006-EKC-fourUnew-WT-25C-dms-MaP-240	PRJNA1400640	SAMN54894956	ToBeReleased	2027-02-01	2026-01-26T05:10:27Z	2026-01-26T05:13:24Z	SUB15966489	YYYR-006-EKC-fourUnew-WT-25C-dms-MaP-240_S6_L001_R1_001.fastq.gz, YYYR-006-EKC-fourUnew-WT-25C-dms-MaP-240_S6_L001_R2_001.fastq.gz
SRR36982257	YYYR-002-EKC-fourUnew-WT-25C-dms-MaP-25	PRJNA1400640	SAMN54894952	ToBeReleased	2027-02-01	2026-01-26T05:10:27Z	2026-01-26T05:13:23Z	SUB15966489	YYYR-002-EKC-fourUnew-WT-25C-dms-MaP-25_S2_L001_R1_001.fastq.gz, YYYR-002-EKC-fourUnew-WT-25C-dms-MaP-25_S2_L001_R2_001.fastq.gz
SRR36982266	RRRY-001-EKC-fourUnew-WT-25C-dms-MaP-6	PRJNA1400640	SAMN54894945	ToBeReleased	2027-02-01	2026-01-26T05:10:27Z	2026-01-26T05:13:23Z	SUB15966489	RRRY-001-EKC-fourUnew-WT-25C-dms-MaP-6_S1_L001_R1_001.fastq.gz, RRRY-001-EKC-fourUnew-WT-25C-dms-MaP-6_S1_L001_R2_001.fastq.gz
SRR36982258	YYYR-001-EKC-fourUnew-WT-25C-dms-MaP-6	PRJNA1400640	SAMN54894951	ToBeReleased	2027-02-01	2026-01-26T05:10:27Z	2026-01-26T05:13:22Z	SUB15966489	YYYR-001-EKC-fourUnew-WT-25C-dms-MaP-6_S1_L001_R1_001.fastq.gz, YYYR-001-EKC-fourUnew-WT-25C-dms-MaP-6_S1_L001_R2_001.fastq.gz
SRR36982256	YYYR-003-EKC-fourUnew-WT-25C-dms-MaP-60	PRJNA1400640	SAMN54894953	ToBeReleased	2027-02-01	2026-01-26T05:10:27Z	2026-01-26T05:13:21Z	SUB15966489	YYYR-003-EKC-fourUnew-WT-25C-dms-MaP-60_S3_L001_R1_001.fastq.gz, YYYR-003-EKC-fourUnew-WT-25C-dms-MaP-60_S3_L001_R2_001.fastq.gz
SRR36982255	YYYR-004-EKC-fourUnew-WT-25C-dms-MaP-120	PRJNA1400640	SAMN54894954	ToBeReleased	2027-02-01	2026-01-26T05:10:27Z	2026-01-26T05:13:21Z	SUB15966489	YYYR-004-EKC-fourUnew-WT-25C-dms-MaP-120_S4_L001_R1_001.fastq.gz, YYYR-004-EKC-fourUnew-WT-25C-dms-MaP-120_S4_L001_R2_001.fastq.gz
SRR36763677	YYYR-011-EKC-fourUnew-A8C-25C-dms-MaP-180	PRJNA1400640	SAMN54554003	ToBeReleased	2027-02-01	2026-01-09T23:34:27Z	2026-01-09T23:36:19Z	SUB15925521	YYYR-011-EKC-fourUnew-A8C-25C-dms-MaP-180_S11_L001_R1_001.fastq.gz, YYYR-011-EKC-fourUnew-A8C-25C-dms-MaP-180_S11_L001_R2_001.fastq.gz
SRR36763679	RRRY-007-EKC-fourUnew-A8C-25C-dms-MaP-6	PRJNA1400640	SAMN54553993	ToBeReleased	2027-02-01	2026-01-09T23:34:27Z	2026-01-09T23:36:19Z	SUB15925521	RRRY-007-EKC-fourUnew-A8C-25C-dms-MaP-6_S7_L001_R1_001.fastq.gz, RRRY-007-EKC-fourUnew-A8C-25C-dms-MaP-6_S7_L001_R2_001.fastq.gz
SRR36763678	RRRY-008-EKC-fourUnew-A8C-25C-dms-MaP-25	PRJNA1400640	SAMN54553994	ToBeReleased	2027-02-01	2026-01-09T23:34:27Z	2026-01-09T23:36:19Z	SUB15925521	RRRY-008-EKC-fourUnew-A8C-25C-dms-MaP-25_S8_L001_R1_001.fastq.gz, RRRY-008-EKC-fourUnew-A8C-25C-dms-MaP-25_S8_L001_R2_001.fastq.gz
SRR36763670	YYYR-008-EKC-fourUnew-A8C-25C-dms-MaP-25	PRJNA1400640	SAMN54554000	ToBeReleased	2027-02-01	2026-01-09T23:34:27Z	2026-01-09T23:36:18Z	SUB15925521	YYYR-008-EKC-fourUnew-A8C-25C-dms-MaP-25_S8_L001_R1_001.fastq.gz, YYYR-008-EKC-fourUnew-A8C-25C-dms-MaP-25_S8_L001_R2_001.fastq.gz
SRR36763673	RRRY-011-EKC-fourUnew-A8C-25C-dms-MaP-180	PRJNA1400640	SAMN54553997	ToBeReleased	2027-02-01	2026-01-09T23:34:27Z	2026-01-09T23:36:18Z	SUB15925521	RRRY-011-EKC-fourUnew-A8C-25C-dms-MaP-180_S11_L001_R1_001.fastq.gz, RRRY-011-EKC-fourUnew-A8C-25C-dms-MaP-180_S11_L001_R2_001.fastq.gz
SRR36763676	YYYR-012-EKC-fourUnew-A8C-25C-dms-MaP-240	PRJNA1400640	SAMN54554004	ToBeReleased	2027-02-01	2026-01-09T23:34:27Z	2026-01-09T23:36:18Z	SUB15925521	YYYR-012-EKC-fourUnew-A8C-25C-dms-MaP-240_S12_L001_R1_001.fastq.gz, YYYR-012-EKC-fourUnew-A8C-25C-dms-MaP-240_S12_L001_R2_001.fastq.gz
